Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250049-València-Conselleria Meteo.
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	Veloc.máx.
29/03/2022	22	0,2	151	12,3	83	993	2	0	0,8
29/03/2022	23	0,4	205	11,8	85	993	2	0	2,6
30/03/2022	00	1,7	225	11,8	83	993	2	0	4
30/03/2022	01	0,2	287	12	80	992	2	0	1,3
30/03/2022	02	0,1	245	11,7	81	991	2	0	0,5
30/03/2022	03	0,2	192	11,2	84	991	2	0	1,1
30/03/2022	04	0,3	226	10,8	85	990	1	0	1,3
30/03/2022	05	0,1	295	11,1	85	990	2	0	0,4
30/03/2022	06	0,1	259	11,1	86	990	2	0	0,1
30/03/2022	07	0,1	260	11,7	82	990	32	0	0,7
30/03/2022	08	0,1	296	12,1	83	990	122	0	0,7
30/03/2022	09	0,1	256	14,2	73	991	233	0	0,4
30/03/2022	10	0,1	181	14,6	67	990	205	0	0,4
30/03/2022	11	0,1	152	15,8	62	990	334	0	1,5
30/03/2022	12	0,7	173	15,6	60	990	398	0	3,2
30/03/2022	13	1,3	162	15,8	60	989	481	0	4,4
30/03/2022	14	3,4	152	15	63	988	327	0	6,3
30/03/2022	15	3,7	151	14,1	67	988	153	0	6,9
30/03/2022	16	4	152	13,4	77	988	100	0	8,2
30/03/2022	17	3,9	154	13,2	79	988	133	0	8,4
30/03/2022	18	3,4	160	12,8	82	988	27	0	7,8
30/03/2022	19	2,7	157	12,1	90	988	2	0,6	6,5
30/03/2022	20	0,8	162	12	92	989	1	0,4	2,9
30/03/2022	21	0,1	186	12	93	989	1	0,4	0,6
30/03/2022	22	0,1	265	11,8	93	990	1	3,2	0,8
30/03/2022	23	1,4	332	10,7	89	990	2	3,6	4,1
31/03/2022	00	0,6	292	10,6	89	990	2	1,6	3,1
31/03/2022	01	1	306	10,6	93	990	2	1,6	3,9
31/03/2022	02	1	292	10,4	88	989	2	0,4	4,3
31/03/2022	03	0,5	286	10,1	85	989	2	0	4,1
31/03/2022	04	2,2	291	10,2	80	989	2	0	5,8
31/03/2022	05	4,6	309	10,2	73	989	2	0	8,8
31/03/2022	06	1,4	289	9,5	73	989	4	0	4,4
31/03/2022	07	3,3	311	9,9	66	989	118	0	6,1
31/03/2022	08	1,9	306	11,1	61	990	349	0	6
31/03/2022	09	2,6	306	12,2	54	990	334	0	7
31/03/2022	10	2,3	306	14,5	45	990	760	0	7,6
31/03/2022	11	4,1	306	15,6	40	990	671	0	11,2
31/03/2022	12	3,8	297	15,8	39	990	543	0	10,4
31/03/2022	13	6,4	304	16,5	34	989	614	0	13,4
31/03/2022	14	5	305	17,1	31	988	616	0	12
31/03/2022	15	3,8	301	18	29	988	727	0	10,7
31/03/2022	16	5,2	303	17,8	27	987	314	0	12,3
31/03/2022	17	5,5	323	17,6	28	987	279	0	13,4
31/03/2022	18	2,4	289	17,3	30	988	95	0	7,9
31/03/2022	19	2,7	314	16,3	33	989	10	0	7,3
31/03/2022	20	1,3	297	15,2	37	990	2	0	5,5
31/03/2022	21	1,2	291	14,3	40	991	2	0	4,6
31/03/2022	22	1,3	272	13,3	43	991	2	0	4,3
31/03/2022	23	2,6	270	12,3	46	991	2	0	5,7
01/04/2022	00	1,7	287	12	48	992	2	0	5,1
01/04/2022	01	4,4	318	12,5	44	992	1	0	8
01/04/2022	02	0,6	286	11,8	47	992	1	0	2,7
01/04/2022	03	0,4	270	10,8	53	992	2	0	2,8
01/04/2022	04	0,2	291	9,6	60	993	2	0	2,8
01/04/2022	05	0,7	315	9,4	59	993	1	0	3,5
01/04/2022	06	5	300	9,4	49	994	7	0	13,5
01/04/2022	07	5,2	274	9,1	40	996	105	0	15,5
01/04/2022	08	6,3	264	9,7	35	997	360	0	18,7
01/04/2022	09	7,9	252	10	28	997	576	0	19,6
01/04/2022	10	7,5	242	10,6	27	998	754	0	20
01/04/2022	11	7	252	11,3	27	998	874	0	18,2
01/04/2022	12	5,8	239	12,3	26	999	931	0	16,3
01/04/2022	13	5,8	264	13,1	23	998	927	0	16,5
01/04/2022	14	5,1	263	13,8	21	998	856	0	14,5
01/04/2022	15	4,6	283	14,1	20	998	705	0	13,2
01/04/2022	16	5,9	278	14	18	998	585	0	15
01/04/2022	17	5	237	13,9	19	999	282	0	14,6
01/04/2022	18	4,4	235	13,2	19	999	90	0	13,3
01/04/2022	19	6	243	11,5	27	1000	7	0	15,6
01/04/2022	20	4,9	268	10,1	31	1002	1	0	13,4
01/04/2022	21	4,9	278	9,6	30	1002	1	0	13
01/04/2022	22	3,3	290	8,9	32	1003	1	0	8,7
01/04/2022	23	1,9	296	7,9	36	1004	1	0	5,2
02/04/2022	00	1	302	7,5	38	1004	1	0	3,8
02/04/2022	01	0,8	295	6,9	43	1004	1	0	3,6
02/04/2022	02	0,4	279	6,5	44	1004	1	0	2,6
02/04/2022	03	1,4	288	5,7	47	1003	1	0	4,9
02/04/2022	04	1,9	306	5,4	49	1003	1	0	4,7
02/04/2022	05	1,4	314	5,3	47	1004	1	0	4
02/04/2022	06	0,6	288	5,2	48	1004	8	0	3
02/04/2022	07	0,2	259	5,5	45	1004	145	0	2,4
02/04/2022	08	0,4	282	7,2	39	1004	371	0	3,7
02/04/2022	09	1,8	286	8,6	34	1004	585	0	6,9
02/04/2022	10	6,3	295	10,1	30	1003	758	0	17,2
02/04/2022	11	5,6	268	11,5	27	1003	873	0	15,5
02/04/2022	12	5,5	282	12,2	24	1003	938	0	16,1
02/04/2022	13	5,1	291	13,4	21	1002	934	0	15
02/04/2022	14	5	272	14	20	1001	867	0	14
02/04/2022	15	4,1	266	14,6	19	1001	741	0	13,2
02/04/2022	16	4,3	250	14,8	18	1001	563	0	13,4
02/04/2022	17	5,1	238	14,3	19	1001	351	0	15,7
02/04/2022	18	4,3	232	13,6	21	1001	137	0	13,3
02/04/2022	19	5,1	243	11,8	25	1001	9	0	13
02/04/2022	20	3,6	264	10,4	28	1003	1	0	10,9
02/04/2022	21	3,4	267	9,6	28	1004	1	0	10,3
02/04/2022	22	3,4	270	9	28	1004	1	0	10,8
02/04/2022	23	4,3	281	8,5	30	1004	1	0	12,5
03/04/2022	00	3,3	296	7,7	31	1004	1	0	9
03/04/2022	01	2,6	308	7,3	30	1004	1	0	6,9
03/04/2022	02	2	315	6,7	33	1004	1	0	5,3
03/04/2022	03	1,5	320	6,6	35	1003	1	0	4,6
03/04/2022	04	0,5	320	6,1	36	1003	1	0	3,7
03/04/2022	05	0,9	315	4,9	43	1003	1	0	2,9
03/04/2022	06	0,3	300	3,7	51	1004	9	0	2,5
03/04/2022	07	0,2	267	4,1	48	1004	154	0	1,9
03/04/2022	08	0,1	281	6,1	42	1004	383	0	1,1
03/04/2022	09	0,2	235	9	33	1004	600	0	1
03/04/2022	10	0,8	157	10,1	26	1004	773	0	3,6
03/04/2022	11	1,9	137	9,9	28	1003	891	0	5,2
03/04/2022	12	1,5	142	10,7	28	1003	948	0	5,8
03/04/2022	13	2,7	141	11	26	1002	942	0	8,2
03/04/2022	14	4	144	10,7	32	1002	871	0	11,2
03/04/2022	15	1,8	149	11,2	36	1001	743	0	8,4
03/04/2022	16	2,1	137	10,9	38	1001	543	0	8,3
03/04/2022	17	1,9	116	10,6	40	1002	350	0	7,8
03/04/2022	18	2	71	10,1	41	1002	136	0	8,1
03/04/2022	19	3,8	34	9	48	1003	11	0	8,2
03/04/2022	20	1,3	325	8,6	54	1003	1	0	4,8
03/04/2022	21	2,5	36	8,8	56	1004	2	0	6,9
03/04/2022	22	3,1	38	9,3	57	1004	1	0	7,3
03/04/2022	23	5,2	31	8,9	61	1004	2	0	10,5
04/04/2022	00	9,5	36	7,4	72	1004	2	0,8	18,3
04/04/2022	01	10	36	6,7	74	1004	1	0	17,5
04/04/2022	02	10	31	6,3	78	1004	2	0,8	18,1
04/04/2022	03	7,6	34	6,1	82	1003	1	1,2	15,3
04/04/2022	04	3	292	6	73	1003	2	0	8,4
04/04/2022	05	7,1	31	6,3	67	1003	1	0,4	13,7
04/04/2022	06	10,1	32	6,3	63	1003	3	0	18
04/04/2022	07	13	32	6,6	64	1003	39	0,4	22,2
04/04/2022	08	11,8	31	6,8	65	1003	75	0	21,3
04/04/2022	09	10,6	34	7,3	66	1004	66	0	20,2
04/04/2022	10	8,7	43	8	68	1004	134	0	19,4
04/04/2022	11	9,3	47	8,6	67	1004	275	0	20,5
04/04/2022	12	8,8	45	8,6	67	1004	133	0	19
04/04/2022	13	7,8	47	8,7	68	1004	149	0	19,1
04/04/2022	14	7,5	44	8,9	68	1003	160	0	17,4
04/04/2022	15	4,1	102	9,4	59	1003	156	0	14,6
04/04/2022	16	4,2	128	9,2	58	1003	137	0	14,6
04/04/2022	17	3,1	101	9,3	56	1003	109	0	11,6
04/04/2022	18	4,6	53	9,2	56	1003	62	0	12,4
04/04/2022	19	4,5	47	9,1	58	1003	6	0	12,2
04/04/2022	20	5,4	40	9,1	60	1003	1	0	13,1
04/04/2022	21	4,5	35	8,9	61	1004	1	0	10,3
04/04/2022	22	6,2	34	8,5	62	1004	1	0	12,1
04/04/2022	23	6	34	8,6	61	1004	1	0	12,4
05/04/2022	00	6,4	41	8,5	60	1004	1	0	13,4
05/04/2022	01	5	39	8,6	61	1004	1	0	11,1
05/04/2022	02	6,1	50	8,7	60	1003	1	0	12,7
05/04/2022	03	7,2	39	8,8	58	1002	1	0	14,8
05/04/2022	04	7,8	33	8,8	58	1002	1	0	15,2
05/04/2022	05	8,5	32	8,7	58	1002	1	0	14,9
05/04/2022	06	7,6	32	8,8	54	1001	4	0	14,9
05/04/2022	07	7,9	35	9	52	1002	38	0	16,7
05/04/2022	08	10,2	32	9,3	51	1002	121	0	18
05/04/2022	09	10,4	36	9,8	50	1002	191	0	20,5
05/04/2022	10	10,8	34	10,1	50	1002	110	0	19,7
05/04/2022	11	8,5	38	10,1	56	1002	96	0	18
05/04/2022	12	7,6	38	9,7	65	1002	131	1,6	15,5
05/04/2022	13	5,2	46	9,6	68	1002	161	0,4	13,7
05/04/2022	14	3,7	87	10	67	1001	195	0	11,7
05/04/2022	15	2,7	108	10,5	62	1001	182	0	11
05/04/2022	16	2,1	67	10,7	62	1000	95	0	8,5
05/04/2022	17	2,8	52	10,7	63	1000	61	0	8,5
05/04/2022	18	2,8	59	10,3	56	1000	11	0,4	10,7
05/04/2022	19	1,2	7	10,4	57	1000	3	0	5,4
05/04/2022	20	0,3	352	10,3	62	1001	1	0	2,1
05/04/2022	21	0,1	326	10	63	1001	1	0	1,9
05/04/2022	22	1,1	88	9,9	59	1001	2	0	5
05/04/2022	23	1,7	24	9,4	58	1001	2	2	6,8
06/04/2022	00	2,8	305	8,4	65	1001	1	0,4	7,9
06/04/2022	01	5,6	311	7,3	74	1001	1	0,4	10,7
06/04/2022	02	3,7	308	6,9	79	1000	1	0	9,5
06/04/2022	03	3,8	314	6,8	79	1000	1	0,4	8,6
06/04/2022	04	1,1	323	6,9	77	1000	1	0	4,9
06/04/2022	05	2,8	314	7,1	74	1000	1	0	6,7
06/04/2022	06	1,6	301	7,2	75	1000	3	0	5
06/04/2022	07	0,3	276	7,5	74	1000	17	0	3,9
06/04/2022	08	1,6	279	7,5	73	1000	40	0	5,9
06/04/2022	09	0,8	258	8,1	72	1001	96	0	4,5
06/04/2022	10	1,7	243	8,9	68	1001	270	0	5,1
06/04/2022	11	4,1	234	10,1	64	1001	345	0	8,8
06/04/2022	12	3,4	236	11,6	60	1001	548	0	8,3
06/04/2022	13	4,2	240	14	52	1000	915	0	9,9
06/04/2022	14	5	228	15,3	42	1000	838	0	10,9
06/04/2022	15	6,4	226	16,3	42	999	735	0	13,4
06/04/2022	16	6,4	226	17,1	41	998	486	0	13,3
06/04/2022	17	7	229	17,8	41	998	364	0	14,5
06/04/2022	18	7,3	239	17,2	42	998	141	0	15,7
06/04/2022	19	5,6	250	16,3	43	999	12	0	13,6
06/04/2022	20	4,5	267	15,2	48	1000	2	0	12,3
06/04/2022	21	6,3	271	14,5	51	1001	1	0	14,1
06/04/2022	22	4,8	268	14,3	51	1002	1	0	12,1
06/04/2022	23	5,8	270	14,2	51	1003	1	0	12,3
07/04/2022	00	6,6	274	13,6	53	1003	1	0	13,7
07/04/2022	01	6,1	265	12,8	55	1004	1	0	13,2
07/04/2022	02	6,2	262	12,3	56	1004	2	0	13,9
07/04/2022	03	6,3	269	12,2	57	1004	1	0	13,4
07/04/2022	04	5,6	263	12	58	1004	2	0	12,2
07/04/2022	05	5,5	268	11,7	59	1004	2	0	12,5
07/04/2022	06	5,7	266	12	57	1004	13	0	13,6
07/04/2022	07	6,4	267	12,2	57	1005	158	0	14,3
07/04/2022	08	7,3	270	13,7	52	1005	377	0	15,6
07/04/2022	09	7,4	268	15,1	48	1005	588	0	15,8
07/04/2022	10	5,7	262	17,3	44	1005	758	0	14,3
07/04/2022	11	6,2	258	19,3	39	1004	877	0	15,6
07/04/2022	12	7,6	258	20,7	35	1004	929	0	18,1
07/04/2022	13	7,7	260	22,1	31	1003	926	0	18,2
07/04/2022	14	6,1	252	23,1	30	1002	849	0	15
07/04/2022	15	5,2	247	23,9	29	1001	719	0	13,9
07/04/2022	16	7,2	249	24,3	28	1001	555	0	15,5
07/04/2022	17	7,3	246	24,2	29	1000	356	0	16,1
07/04/2022	18	6,3	257	23,6	31	1000	145	0	15,5
07/04/2022	19	5,7	264	22	36	1001	11	0	13,4
07/04/2022	20	6	270	20,7	40	1002	1	0	14,2
07/04/2022	21	6,1	282	19,8	40	1003	1	0	13,3
07/04/2022	22	6,8	286	19	40	1003	1	0	14,2
07/04/2022	23	4,1	275	18,2	40	1003	1	0	10,8
08/04/2022	00	5,6	276	17,6	41	1004	1	0	12,3
08/04/2022	01	5,5	274	17	42	1003	1	0	12
08/04/2022	02	3,8	281	16,7	43	1003	1	0	10
08/04/2022	03	3,3	271	15,9	45	1003	1	0	8,4
08/04/2022	04	2,4	262	15,2	49	1002	1	0	7,6
08/04/2022	05	4,4	269	15	51	1003	1	0	10,8
08/04/2022	06	4,2	247	13,8	56	1003	14	0	8,6
08/04/2022	07	3,1	248	14	56	1003	179	0	6,9
08/04/2022	08	1,6	252	15,9	51	1003	307	0	5,9
08/04/2022	09	4,1	277	17,9	42	1003	605	0	11,8
08/04/2022	10	5,3	256	18,1	41	1003	645	0	13,7
08/04/2022	11	5,6	269	20,6	32	1002	919	0	13,9
08/04/2022	12	4,4	271	22,3	27	1002	924	0	13,6
08/04/2022	13	7,7	247	22	31	1001	910	0	16,2
08/04/2022	14	8,3	263	22,9	27	1000	835	0	19,5
08/04/2022	15	9	258	23	25	999	566	0	20
08/04/2022	16	6,9	253	22,9	26	999	248	0	17,1
08/04/2022	17	5,7	258	22,4	29	999	121	0	13,3
08/04/2022	18	5,4	251	21,9	33	999	38	0	12,5
08/04/2022	19	4,5	244	21,6	32	999	7	0	12,1
08/04/2022	20	6	275	21	30	1000	1	0	14
08/04/2022	21	9,3	291	19,8	33	1001	1	0	18,4
08/04/2022	22	7	295	19	37	1002	1	0	16,4
08/04/2022	23	5	292	18,5	39	1002	1	0	12,7
09/04/2022	00	4,7	288	17,9	41	1002	1	0	11,3
09/04/2022	01	1,8	267	17	45	1002	1	0	7,2
09/04/2022	02	0,5	255	16,4	48	1002	1	0	4,8
09/04/2022	03	2,1	230	15,7	51	1001	1	0	6,9
09/04/2022	04	0,5	254	15,6	52	1001	1	0	4,7
09/04/2022	05	2,8	260	15,4	53	1001	1	0	10,9
09/04/2022	06	7,2	273	14,9	56	1002	19	0	13,4
09/04/2022	07	6,7	274	15,2	55	1002	180	0	13,3
09/04/2022	08	3,1	289	16,4	53	1003	330	0	9,1
09/04/2022	09	2	301	17,6	51	1003	435	0	7,3
09/04/2022	10	1	292	19,1	46	1003	474	0	5,4
09/04/2022	11	0,6	272	20,4	43	1003	469	0	4,4
09/04/2022	12	1,3	266	20,7	41	1003	621	0	6,8
09/04/2022	13	1,4	240	22,5	36	1002	655	0	6,6
09/04/2022	14	4,3	248	22,3	36	1001	789	0	11,8
09/04/2022	15	3,9	226	22,7	36	1000	682	0	9,9
09/04/2022	16	6,8	125	18,1	56	1000	589	0	13,3
09/04/2022	17	1,6	174	17,1	61	1001	344	0	8
09/04/2022	18	2	153	15,7	66	1002	139	0	8,4
09/04/2022	19	2,6	75	14,4	68	1003	11	0	9,5
09/04/2022	20	2,1	50	14,5	64	1004	1	0	6,9
09/04/2022	21	2,4	34	14,4	62	1005	1	0	6,2
09/04/2022	22	0,6	16	14,3	60	1005	1	0	3,1
09/04/2022	23	0,1	301	13,9	59	1005	2	0	1,7
10/04/2022	00	0,2	314	13,1	64	1005	1	0	1,9
10/04/2022	01	0,3	308	12,5	67	1006	2	0	2,1
10/04/2022	02	0,1	336	12,4	67	1005	1	0	1,2
10/04/2022	03	0,4	338	12,1	69	1005	1	0	1,6
10/04/2022	04	3,4	31	11,6	82	1006	1	0	7,1
10/04/2022	05	4,5	41	11,6	84	1006	1	0	9,8
10/04/2022	06	4,5	41	11,8	79	1006	4	0	10
10/04/2022	07	3,1	43	12,1	74	1006	15	0	8,3
10/04/2022	08	4	40	12,3	74	1006	34	0	9,3
10/04/2022	09	5,3	37	12,7	76	1007	129	0	11,4
10/04/2022	10	3,5	59	13,3	77	1007	150	0	9,9
10/04/2022	11	2	109	14,6	74	1007	500	0	9,1
10/04/2022	12	1,5	103	14,8	74	1006	439	0	7,3
10/04/2022	13	0,8	139	15,5	72	1006	401	0	5,1
10/04/2022	14	4,3	122	14,5	75	1005	232	0	8,1
10/04/2022	15	3,6	129	14,6	74	1005	222	0	7,6
10/04/2022	16	3,6	121	14,6	73	1004	266	0	7,3
10/04/2022	17	4,7	117	14,2	74	1004	210	0	8
10/04/2022	18	2,5	127	14,2	74	1004	92	0	5,6
10/04/2022	19	0,6	123	13,9	78	1004	11	0	3,3
10/04/2022	20	0,6	135	13,5	82	1004	1	0	2,4
10/04/2022	21	0,2	51	13,4	83	1004	1	0	1,2
10/04/2022	22	0,1	22	12,8	85	1004	1	0	0,6
10/04/2022	23	0,2	333	12	88	1004	1	0	1,1
11/04/2022	00	0,1	330	11,3	88	1004	1	0	0,2
11/04/2022	01	0,1	334	11,2	88	1003	1	0	0,3
11/04/2022	02	0,3	339	10,7	89	1003	1	0	1,5
11/04/2022	03	0,1	357	10,9	85	1002	1	0	0,2
11/04/2022	04	0,5	20	10,7	87	1002	1	0	2,4
11/04/2022	05	0,1	347	10,8	87	1001	1	0	1
11/04/2022	06	0,1	326	10,5	86	1002	6	0	0,2
11/04/2022	07	0,1	342	10,6	84	1002	47	0	0,5
11/04/2022	08	0,4	353	12,1	80	1002	274	0	2,4
11/04/2022	09	2,5	38	13,5	77	1002	388	0	7,2
11/04/2022	10	1,1	150	14,6	73	1002	379	0	5,6
11/04/2022	11	1,2	161	14,6	74	1002	392	0	7
11/04/2022	12	1,2	142	14,3	75	1001	190	0	6,1
11/04/2022	13	0,6	191	14,7	73	1001	316	0	4,3
11/04/2022	14	0,8	203	15,7	62	1000	446	0	6,1
11/04/2022	15	1	184	15,8	59	999	498	0	6,2
11/04/2022	16	2	135	15,4	64	998	475	0	8,7
11/04/2022	17	1,4	192	14,3	70	998	145	0	7,6
11/04/2022	18	2,5	96	13,3	79	998	49	0	9
11/04/2022	19	4,9	43	12,9	87	998	6	0	11,4
11/04/2022	20	6,8	28	12,6	88	999	1	0	13,1
11/04/2022	21	6,4	28	12,6	87	999	1	0	10,8
11/04/2022	22	4,1	43	12,9	83	998	1	0	11,3
11/04/2022	23	2,4	31	12,9	83	999	1	0	6,7
12/04/2022	00	1,2	335	12,8	81	998	1	0	5,2
12/04/2022	01	0,1	299	12,9	81	998	1	0	0,7
12/04/2022	02	0,1	108	13	80	997	1	0	0,5
12/04/2022	03	0,1	175	12,9	80	997	2	0	0,1
12/04/2022	04	0,2	209	12,6	82	997	2	0	1,5
12/04/2022	05	0,1	301	12,5	83	997	1	0	0,1
12/04/2022	06	0,1	287	12,4	84	998	6	0	0,1
12/04/2022	07	0,3	307	12,4	84	998	28	0	2,5
12/04/2022	08	0,1	197	13,2	80	999	62	0	1
12/04/2022	09	0,6	156	13,3	82	999	90	0	1,8
12/04/2022	10	1,1	135	13,4	83	999	106	0	3,5
12/04/2022	11	2,1	79	13,6	85	999	185	0	6,8
12/04/2022	12	0,8	160	13,8	85	999	193	0,4	5,9
12/04/2022	13	0,4	164	13,9	87	998	142	0	4,3
12/04/2022	14	0,3	121	13,3	92	998	76	0,4	3,6
12/04/2022	15	0,1	171	13,2	93	998	67	1,2	2,5
12/04/2022	16	0,1	128	13,1	95	998	52	0,8	2,3
12/04/2022	17	0,3	33	13,4	94	998	121	0	2
12/04/2022	18	0,4	54	13,6	89	997	82	0	1,8
12/04/2022	19	0,2	96	13,1	91	998	6	0	1,7
12/04/2022	20	0,1	215	13	91	998	1	0	2,1
12/04/2022	21	0,3	145	12,9	92	999	1	0	2,3
12/04/2022	22	1,3	32	12,7	95	999	1	0	3,9
12/04/2022	23	0,8	26	12,6	95	999	1	0	2,3
13/04/2022	00	0,4	20	12,5	96	998	1	0	1,6
13/04/2022	01	0,1	25	12,6	96	998	1	0	0,6
13/04/2022	02	0,1	329	12,5	94	998	1	0	0,5
13/04/2022	03	0,1	331	12,5	94	997	1	0	0,1
13/04/2022	04	0,1	35	12,7	93	997	1	0	0,7
13/04/2022	05	0,3	2	12,6	93	996	1	0	0,8
13/04/2022	06	0,1	314	12,4	95	997	4	0	0,1
13/04/2022	07	0,1	326	12,3	95	997	12	4,4	1,1
13/04/2022	08	0,1	322	12	99	998	32	2,8	1,5
13/04/2022	09	0,1	322	12,3	99	998	87	1,6	1,7
13/04/2022	10	0,6	12	13,4	91	998	249	0	3
13/04/2022	11	1	43	14,5	80	998	321	0	4,7
13/04/2022	12	0,7	60	14,8	82	998	324	0	4,1
13/04/2022	13	1,4	37	15,3	76	998	357	0	5,1
13/04/2022	14	2	82	14,7	80	997	171	0	7
13/04/2022	15	5,2	28	12,7	93	997	96	0,8	10
13/04/2022	16	0,7	342	12,8	97	997	69	2,8	3,4
13/04/2022	17	3,7	252	12,9	95	998	35	0	10,6
13/04/2022	18	5	45	12,7	98	998	17	1,2	11,4
13/04/2022	19	8,9	37	12,6	100	999	3	5,6	18,1
13/04/2022	20	11,7	34	12,2	99	1000	2	2,8	22,3
13/04/2022	21	9,4	36	12,1	99	1001	1	0	17,5
13/04/2022	22	10,3	39	12	95	1002	1	0	19,4
13/04/2022	23	11,4	39	11,3	97	1002	1	1,6	21,3
14/04/2022	00	10,2	48	11,1	98	1002	1	1,2	18,6
14/04/2022	01	10,5	38	11,4	94	1002	1	0	18,4
14/04/2022	02	11,1	34	11,7	89	1002	1	0	19,4
14/04/2022	03	10	49	12,1	84	1001	1	0	19,5
14/04/2022	04	9,1	39	12,2	80	1002	1	0	16,8
14/04/2022	05	4,3	44	11,8	83	1002	1	0	10
14/04/2022	06	0,3	320	12,1	82	1002	3	0	2,6
14/04/2022	07	1,7	320	12,5	79	1003	21	0	4,5
14/04/2022	08	3,5	318	12,7	79	1003	135	0	7,7
14/04/2022	09	2,6	316	13,6	77	1003	319	0	6,9
14/04/2022	10	2,5	322	17,3	56	1004	737	0	7,6
14/04/2022	11	5,4	36	18,3	43	1003	845	0	12,8
14/04/2022	12	5,8	44	19,4	41	1003	889	0	13,9
14/04/2022	13	5,6	64	19,6	38	1003	765	0	15
14/04/2022	14	3	114	20,3	35	1002	824	0	10,9
14/04/2022	15	3,1	141	18,7	45	1002	566	0	13,1
14/04/2022	16	5,4	63	16,4	50	1003	258	0	15
14/04/2022	17	4,7	60	15,7	52	1004	248	0	13,8
14/04/2022	18	3,5	54	15,5	50	1004	125	0	8,9
14/04/2022	19	0,8	329	15,6	47	1005	10	0	3,9
14/04/2022	20	0,5	310	15,8	43	1006	1	0	3,1
14/04/2022	21	3,3	3	15,7	43	1007	1	0	8
14/04/2022	22	1,8	287	15,1	50	1007	1	0	5,7
14/04/2022	23	1,8	311	13,9	55	1006	1	0	5,7
15/04/2022	00	2,1	318	13,5	55	1007	1	0	4,7
15/04/2022	01	0,9	316	13,3	57	1006	1	0	2,8
15/04/2022	02	1,7	315	13,1	56	1006	1	0	4,2
15/04/2022	03	2,9	314	12,9	57	1006	1	0	6,9
15/04/2022	04	1,9	311	13	57	1006	1	0	5
15/04/2022	05	2,7	312	12,7	58	1006	1	0	5,9
15/04/2022	06	3,4	314	12,5	60	1006	8	0	6,5
15/04/2022	07	2,6	311	12,6	63	1007	56	0	6,1
15/04/2022	08	1,3	310	13,7	61	1007	170	0	4,5
15/04/2022	09	0,1	309	15,8	56	1008	207	0	1,9
15/04/2022	10	0,1	314	18,5	49	1008	377	0	0,7
15/04/2022	11	0,8	24	21,3	37	1008	754	0	4,4
15/04/2022	12	0,6	87	23,1	30	1008	895	0	4,2
15/04/2022	13	0,9	135	23,2	28	1007	833	0	5,2
15/04/2022	14	0,6	123	23,7	27	1007	849	0	3,2
15/04/2022	15	2,6	140	23	29	1006	722	0	6,7
15/04/2022	16	1,9	153	22,6	31	1006	552	0	4,7
15/04/2022	17	0,9	166	22,5	33	1006	343	0	2,8
15/04/2022	18	0,1	193	22,5	36	1006	144	0	1,6
15/04/2022	19	0,3	165	20,4	44	1006	16	0	1,6
15/04/2022	20	0,5	179	19,2	51	1007	1	0	2
15/04/2022	21	0,1	199	18,6	54	1007	1	0	0,1
15/04/2022	22	0,7	231	18	57	1008	1	0	2,6
15/04/2022	23	2,8	312	17	59	1007	1	0	5,6
16/04/2022	00	2,3	311	16,2	61	1007	1	0	5,9
16/04/2022	01	1,3	271	16,2	59	1007	1	0	5,1
16/04/2022	02	0,6	214	16,1	58	1006	1	0	2,6
16/04/2022	03	0,1	236	16,4	56	1006	1	0	0,4
16/04/2022	04	0,1	262	16,2	56	1006	1	0	0,6
16/04/2022	05	1,3	309	16,3	55	1006	1	0	3
16/04/2022	06	2,3	292	14,6	62	1006	20	0	5,1
16/04/2022	07	0,9	278	14,7	62	1006	155	0	3,7
16/04/2022	08	0,4	277	16,4	56	1006	377	0	3,5
16/04/2022	09	0,1	255	19,6	49	1006	594	0	1,5
16/04/2022	10	0,1	200	23,1	41	1006	770	0	0,7
16/04/2022	11	0,5	180	25,1	34	1005	886	0	2,5
16/04/2022	12	1,5	150	25,1	33	1005	941	0	4,4
16/04/2022	13	3	132	25	31	1004	930	0	5,9
16/04/2022	14	5,9	135	22,5	44	1003	859	0	9,2
16/04/2022	15	7,1	133	19,9	50	1002	730	0	10,7
16/04/2022	16	4,4	128	21,6	42	1002	557	0	8,4
16/04/2022	17	0,3	133	24,1	39	1002	358	0	3
16/04/2022	18	1,6	37	21,1	51	1002	153	0	4,1
16/04/2022	19	0,9	21	20	54	1002	19	0	3,2
16/04/2022	20	1,3	22	19,2	55	1003	1	0	3,8
16/04/2022	21	0,6	4	18,5	58	1003	1	0	2
16/04/2022	22	0,6	330	18,3	58	1003	1	0	2,1
16/04/2022	23	3,3	317	17,6	59	1003	1	0	5,8
17/04/2022	00	2,3	320	17	61	1003	1	0	4,4
17/04/2022	01	0,1	290	16,6	62	1003	1	0	0,2
17/04/2022	02	0,1	259	16,3	63	1003	1	0	1,9
17/04/2022	03	0,2	251	16,4	61	1002	1	0	1,4
17/04/2022	04	1,3	306	16,1	59	1002	1	0	3,4
17/04/2022	05	1,6	304	15	59	1003	1	0	4,6
17/04/2022	06	1,1	302	14,5	58	1003	29	0	4,1
17/04/2022	07	1,8	300	15	54	1004	204	0	5,3
17/04/2022	08	0,1	291	17,1	49	1004	429	0	1,2
17/04/2022	09	0,1	246	20,7	42	1004	637	0	0,5
